id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,description,product_image
1549,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Jiyu Slip On Sneaker,https://assets.myntassets.com/v1/images/style/properties/a49d13348e9ba3088fb82e43ea059391_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1549.jpg
1550,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,Puma Cat Trainer-WBL Football,https://assets.myntassets.com/v1/images/style/properties/9489239f68c0eff77a204ba9f6bc18fd_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1550.jpg
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010,Sports,Puma Power Cat Trainer-OB Football,https://assets.myntassets.com/v1/images/style/properties/7042626a26ad0a3a00a087a4f249b81a_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1551.jpg
1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,Puma Power Cat Trainer-WR Football,https://assets.myntassets.com/v1/images/style/properties/7ef5127388be765faf04dad2d78903c8_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1552.jpg
1553,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,Puma Power Cat Hard Ground Football,https://assets.myntassets.com/v1/images/style/properties/cfcc721cdc48cc2d913e19988972066c_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1553.jpg
1554,Unisex,Accessories,Water Bottle,Water Bottle,Blue,Fall,2010,Casual,Quechua  Blue Sipper,https://assets.myntassets.com/v1/images/style/properties/cf402a4495f34da7b778eb6b998232cd_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1554.jpg
1555,Unisex,Accessories,Water Bottle,Water Bottle,Purple,Fall,2010,Sports,Quechua Red Sipper,https://assets.myntassets.com/v1/images/style/properties/f5c0932dbfb3f6b11292de54225c8fc5_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1555.jpg
1556,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Forclaz Large  Backpack - 50 ltr Orange,https://assets.myntassets.com/v1/images/style/properties/1e91b2c8dbfbe44174871ec3cf1cf314_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1556.jpg
1557,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Travel,Quechua Spacious Blue-Black Backpack,https://assets.myntassets.com/v1/images/style/properties/7233b46682d780c87b390552c4ac9c50_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1557.jpg
1558,Unisex,Accessories,Water Bottle,Water Bottle,Blue,Fall,2010,Sports,Quechua Easy-to-Carry Blue Water Bottle,https://assets.myntassets.com/v1/images/style/properties/564c1317c204066e6e7c440cfb69e7f5_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1558.jpg
1559,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Travel,Quechua Blue Light Backpack,https://assets.myntassets.com/v1/images/style/properties/94de00f5c102026ccf319360ae23bd3a_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1559.jpg
1561,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Quechua Women Sweat Proof White T-shirt,https://assets.myntassets.com/v1/images/style/properties/6b6acd9a9543e1f1c9c40af34dc1060d_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1561.jpg
1562,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Quechua Men Sweat Proof Grey T-shirt,https://assets.myntassets.com/v1/images/style/properties/c17c1c3db552b6572ac65a7da9015e97_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/1562.jpg
